Timestamp,X,Y,Z
2025-05-14T12:48:53.319Z,9.27,1.15,4.35
2025-05-14T12:48:53.355Z,-7.22,-10.55,18.05
2025-05-14T12:48:53.388Z,-5.52,8.03,11.15
2025-05-14T12:48:53.420Z,-3.88,4.75,11.97
2025-05-14T12:48:53.455Z,-3.39,2.15,10.65
2025-05-14T12:48:53.486Z,-2.61,2.27,9.12
2025-05-14T12:48:53.521Z,-2.6,1.25,9.68
2025-05-14T12:48:53.553Z,-2.75,1.09,9.52
2025-05-14T12:48:53.588Z,-2.47,2.13,9.07
2025-05-14T12:48:53.621Z,-2.21,2,8.9
2025-05-14T12:48:53.652Z,-2.35,1.8,9.05
2025-05-14T12:48:53.687Z,-2.45,1.73,8.98
2025-05-14T12:48:53.721Z,-2.26,1.82,8.99
2025-05-14T12:48:53.752Z,-2.4,1.51,9.05
2025-05-14T12:48:53.787Z,-2.41,1.18,9.28
2025-05-14T12:48:53.820Z,-2.29,1.57,9.11
2025-05-14T12:48:53.850Z,-2.35,1.18,9.09
2025-05-14T12:48:53.884Z,-2.39,1.18,9.2
2025-05-14T12:48:53.917Z,-2.36,1.53,9.42
2025-05-14T12:48:53.950Z,-2.18,1.95,9.45
2025-05-14T12:48:53.983Z,-1.6,4.81,10.16
2025-05-14T12:48:54.018Z,-1.95,1.49,10.07
2025-05-14T12:48:54.051Z,-2.66,1.73,9.99
2025-05-14T12:48:54.084Z,-7.11,1.82,14.4
2025-05-14T12:48:54.117Z,-7.22,5.86,15.31
2025-05-14T12:48:54.151Z,4.64,10.21,17.68
2025-05-14T12:48:54.184Z,5.28,7.02,11.52
2025-05-14T12:48:54.217Z,4.3,5.68,11.65
2025-05-14T12:48:54.251Z,2.54,1.15,12.52
2025-05-14T12:48:54.284Z,-1.77,-2.47,14.21
2025-05-14T12:48:54.318Z,-3.7,-1.94,12.41
2025-05-14T12:48:54.352Z,-5.73,0.52,12.44
2025-05-14T12:48:54.384Z,-7.5,2.91,14.37
2025-05-14T12:48:54.416Z,-9.01,0.33,14
2025-05-14T12:48:54.449Z,-10.03,0.36,13.29
2025-05-14T12:48:54.483Z,-11.1,1.4,11.26
2025-05-14T12:48:54.517Z,-15.46,-3.07,6.44
2025-05-14T12:48:54.549Z,-19.04,-7.12,-5.29
2025-05-14T12:48:54.583Z,-14.39,-2.7,0.24
2025-05-14T12:48:54.615Z,-4.06,9.79,17.06
2025-05-14T12:48:54.649Z,2.59,11.1,5.77
2025-05-14T12:48:54.683Z,-9.03,-10.6,19.61
2025-05-14T12:48:54.719Z,-6.36,7.13,13.96
2025-05-14T12:48:54.751Z,-1.29,0.97,11.83
2025-05-14T12:48:54.785Z,-2.84,2.9,10.09
2025-05-14T12:48:54.817Z,-2.63,3.13,9.91
2025-05-14T12:48:54.852Z,-2.78,2.18,9.73
2025-05-14T12:48:54.882Z,-2.87,2.03,9.48
2025-05-14T12:48:54.915Z,-2.55,2.81,8.81
2025-05-14T12:48:54.949Z,-2.55,2.47,8.96
2025-05-14T12:48:54.982Z,-2.58,2.48,8.99
2025-05-14T12:48:55.015Z,-2.22,2.37,8.43
2025-05-14T12:48:55.049Z,-2.57,2.99,8.46
2025-05-14T12:48:55.083Z,-2.33,2.82,8.31
2025-05-14T12:48:55.116Z,-2.76,2.3,9.2
2025-05-14T12:48:55.149Z,-2.76,2.21,8.99
2025-05-14T12:48:55.183Z,-1.96,3.1,7.91
2025-05-14T12:48:55.216Z,-2.86,1.25,9.48
2025-05-14T12:48:55.248Z,-2.83,0.23,10
2025-05-14T12:48:55.280Z,-2.29,0.29,10.05
2025-05-14T12:48:55.314Z,-1.62,0.91,10.07
2025-05-14T12:48:55.348Z,-1.77,0.14,10.04
2025-05-14T12:48:55.380Z,-3.38,1.77,10.09
2025-05-14T12:48:55.415Z,-6.66,1.45,11.31
2025-05-14T12:48:55.447Z,-14.02,6.23,18.73
2025-05-14T12:48:55.481Z,-3.53,10.33,13.4
2025-05-14T12:48:55.514Z,-3.62,3.52,16.32
2025-05-14T12:48:55.549Z,0.26,5.73,12.09
2025-05-14T12:48:55.583Z,0.57,8.06,7.51
2025-05-14T12:48:55.614Z,-1.35,3.15,7.83
2025-05-14T12:48:55.649Z,-2.4,2.97,7.95
2025-05-14T12:48:55.682Z,-4.98,3.17,8.26
2025-05-14T12:48:55.716Z,-7.83,5.21,12.89
2025-05-14T12:48:55.747Z,-6.83,3.9,8.04
2025-05-14T12:48:55.780Z,-10.83,1.33,13.73
2025-05-14T12:48:55.812Z,-14.14,2.91,16.54
2025-05-14T12:48:55.846Z,-15.61,3.78,11.03
2025-05-14T12:48:55.880Z,-15.79,-2.7,4.92
2025-05-14T12:48:55.913Z,-15.91,-3.31,1.44
2025-05-14T12:48:55.947Z,-15.65,-0.96,-1.16
2025-05-14T12:48:55.982Z,-1.85,8.64,9.72
2025-05-14T12:48:56.014Z,3.04,6.06,8.43
2025-05-14T12:48:56.048Z,-7.67,-2.69,16.82
2025-05-14T12:48:56.082Z,-7.59,12.5,16.06
2025-05-14T12:48:56.113Z,-1.93,1.01,10.36
2025-05-14T12:48:56.147Z,-2.51,2.21,10.41
2025-05-14T12:48:56.181Z,-1.82,3.3,8.37
2025-05-14T12:48:56.215Z,-2.53,2.35,9.52
2025-05-14T12:48:56.246Z,-2.43,2.27,9.54
2025-05-14T12:48:56.279Z,-2.32,2.75,8.96
2025-05-14T12:48:56.313Z,-2.38,2.59,9.18
2025-05-14T12:48:56.347Z,-2.5,2.12,9.08
2025-05-14T12:48:56.381Z,-2.43,2.33,9.27
2025-05-14T12:48:56.413Z,-2.75,2.31,8.78
2025-05-14T12:48:56.447Z,-2.53,1.87,9.06
2025-05-14T12:48:56.480Z,-2.51,1.15,9.42
2025-05-14T12:48:56.514Z,-2.44,1.27,9.37
2025-05-14T12:48:56.547Z,-2.35,1.07,9.24
2025-05-14T12:48:56.582Z,-2.46,1.3,9.09
2025-05-14T12:48:56.613Z,-2.72,1.53,9.3
2025-05-14T12:48:56.649Z,-2.55,1.31,9.39
2025-05-14T12:48:56.680Z,-2.55,1.06,9.57
2025-05-14T12:48:56.716Z,-0.27,0.69,9.39
2025-05-14T12:48:56.747Z,-2.72,0.96,9.81
2025-05-14T12:48:56.779Z,-4.58,1.74,11.72
2025-05-14T12:48:56.814Z,-8.07,2.86,13.62
2025-05-14T12:48:56.846Z,-3.95,4.9,11.31
2025-05-14T12:48:56.879Z,5.75,-2.58,9.96
2025-05-14T12:48:56.913Z,3.46,3.67,7.47
2025-05-14T12:48:56.946Z,3.06,5.62,4.15
2025-05-14T12:48:56.982Z,0.77,3.12,9.56
2025-05-14T12:48:57.013Z,-0.59,-0.85,11.46
2025-05-14T12:48:57.047Z,-1.35,-2.95,12.59
2025-05-14T12:48:57.079Z,-1.64,-1.82,12.9
2025-05-14T12:48:57.115Z,-2.07,-0.85,11.65
2025-05-14T12:48:57.148Z,-1.7,-0.68,8.87
2025-05-14T12:48:57.180Z,-2.69,0.69,10.32
2025-05-14T12:48:57.216Z,-4.64,1.6,11.67
2025-05-14T12:48:57.249Z,-5.26,2.52,9.84
2025-05-14T12:48:57.281Z,-8.04,0.44,12.14
2025-05-14T12:48:57.316Z,-7.1,-2.1,10.27
2025-05-14T12:48:57.347Z,-5.44,-3.91,6.34
2025-05-14T12:48:57.382Z,-7.14,1.7,7.24
2025-05-14T12:48:57.412Z,-6.01,5.34,4.29
2025-05-14T12:48:57.445Z,-5.3,5.74,2.6
2025-05-14T12:48:57.478Z,-12.58,11.08,3.84
2025-05-14T12:48:57.510Z,0,4.24,5.45
2025-05-14T12:48:57.544Z,-3,-5.22,16.99
2025-05-14T12:48:57.577Z,-4.79,2.6,12.62
2025-05-14T12:48:57.611Z,-2.43,2.09,9.63
2025-05-14T12:48:57.645Z,-1.98,1.36,9.69
2025-05-14T12:48:57.678Z,-2.67,1.97,9.44
2025-05-14T12:48:57.712Z,-2.81,0.86,10.07
2025-05-14T12:48:57.745Z,-2.78,1.45,9.64
2025-05-14T12:48:57.779Z,-2.5,1.35,9.1
2025-05-14T12:48:57.813Z,-2.57,1.4,9.26
2025-05-14T12:48:57.847Z,-2.54,1.37,9.13
2025-05-14T12:48:57.881Z,-2.52,1.15,9.11
2025-05-14T12:48:57.913Z,-2.52,1.17,9.01
2025-05-14T12:48:57.948Z,-2.62,1.16,9.14
2025-05-14T12:48:57.979Z,-2.49,0.87,9.17
2025-05-14T12:48:58.011Z,-2.41,1,9
2025-05-14T12:48:58.046Z,-2.6,1.03,9.07
2025-05-14T12:48:58.079Z,-2.75,0.86,9.11
2025-05-14T12:48:58.111Z,-2.3,1.44,9.31
2025-05-14T12:48:58.144Z,-2.52,1.39,9.26
2025-05-14T12:48:58.178Z,-2.01,1.32,9.19
2025-05-14T12:48:58.212Z,-2.96,1.08,9.87
2025-05-14T12:48:58.248Z,-2.39,1.41,10.36
2025-05-14T12:48:58.278Z,-5.72,2.66,11.02
2025-05-14T12:48:58.312Z,-9.9,3.52,13.47
2025-05-14T12:48:58.345Z,-8.43,5.15,13.66
2025-05-14T12:48:58.381Z,4.01,7.09,10.61
2025-05-14T12:48:58.411Z,4.88,7.81,6.09
2025-05-14T12:48:58.444Z,1.82,6.26,9.2
2025-05-14T12:48:58.476Z,2.36,3.25,9.41
2025-05-14T12:48:58.510Z,0.63,2.54,10.17
2025-05-14T12:48:58.544Z,-1.34,0.15,10.85
2025-05-14T12:48:58.577Z,-2.19,0.47,11.56
2025-05-14T12:48:58.612Z,-2.63,0.34,11.94
2025-05-14T12:48:58.643Z,-3.37,0.72,9.89
2025-05-14T12:48:58.677Z,-7.2,4.57,15.15
2025-05-14T12:48:58.712Z,-11.38,5.19,19.61
2025-05-14T12:48:58.743Z,-14.62,4.29,11.48
2025-05-14T12:48:58.777Z,-13.8,-2.35,4.58
2025-05-14T12:48:58.810Z,-16.31,-5.85,0.88
2025-05-14T12:48:58.844Z,-17.41,-1.49,-2.75
2025-05-14T12:48:58.877Z,-11.8,-2.49,3.23
2025-05-14T12:48:58.909Z,0.6,6.36,13.05
2025-05-14T12:48:58.942Z,-1.81,3.08,8.58
2025-05-14T12:48:58.976Z,-4.85,7.08,11.38
2025-05-14T12:48:59.009Z,-5.44,-0.78,13.2
2025-05-14T12:48:59.044Z,-2.4,2.74,9.46
2025-05-14T12:48:59.075Z,-1.96,2.77,9.41
2025-05-14T12:48:59.111Z,-1.9,1.73,9.11
2025-05-14T12:48:59.142Z,-2.22,1.86,9.54
2025-05-14T12:48:59.178Z,-2.39,2.43,9.33
2025-05-14T12:48:59.209Z,-2.22,2.38,8.78
2025-05-14T12:48:59.242Z,-2.29,2.22,8.93
2025-05-14T12:48:59.276Z,-2.4,2.05,9.05
2025-05-14T12:48:59.310Z,-2.37,2.15,8.88
2025-05-14T12:48:59.341Z,-2.37,2.25,8.74
2025-05-14T12:48:59.374Z,-2.57,1.92,9.03
2025-05-14T12:48:59.407Z,-2.71,1.36,9.19
2025-05-14T12:48:59.441Z,-2.55,1.46,8.96
2025-05-14T12:48:59.474Z,-2.82,1.78,9.17
2025-05-14T12:48:59.508Z,-2.21,1.64,8.95
2025-05-14T12:48:59.542Z,-2.89,1.19,9.39
2025-05-14T12:48:59.574Z,-2.84,1.01,9.34
2025-05-14T12:48:59.608Z,-1.8,-0.22,9.44
2025-05-14T12:48:59.641Z,-3.06,1.77,9.85
2025-05-14T12:48:59.676Z,-2.52,1.63,9.62
2025-05-14T12:48:59.710Z,-4.56,1.96,9.25
2025-05-14T12:48:59.743Z,-5.73,2.2,10.06
2025-05-14T12:48:59.776Z,-9.56,5.08,13.52
2025-05-14T12:48:59.809Z,-9.04,5.22,12.7
2025-05-14T12:48:59.842Z,-5.2,0.9,4.53
2025-05-14T12:48:59.876Z,5.63,3.48,12.64
2025-05-14T12:48:59.908Z,-0.41,7.42,9.23
2025-05-14T12:48:59.940Z,-0.18,9,6.85
2025-05-14T12:48:59.973Z,-2.58,4.63,8.51
2025-05-14T12:49:00.006Z,-3.56,3,8.85
2025-05-14T12:49:00.042Z,-4.41,3.05,9.31
2025-05-14T12:49:00.073Z,-5.66,5.64,10.88
2025-05-14T12:49:00.107Z,-6.65,4.59,11.6
2025-05-14T12:49:00.140Z,-7.83,2.25,10.57
2025-05-14T12:49:00.175Z,-12.16,0.85,15.98
2025-05-14T12:49:00.209Z,-12.5,2.71,13
2025-05-14T12:49:00.242Z,-13.2,1.11,6.64
2025-05-14T12:49:00.276Z,-15.03,-0.23,1.46
2025-05-14T12:49:00.307Z,-14.56,0.53,-0.96
2025-05-14T12:49:00.342Z,-11.86,-1.29,2.79
2025-05-14T12:49:00.375Z,1.44,1.85,12.1
2025-05-14T12:49:00.409Z,-8.62,-1.26,14.14
2025-05-14T12:49:00.440Z,-5.55,1.13,13.35
2025-05-14T12:49:00.474Z,-4.68,-1.63,13.41
2025-05-14T12:49:00.508Z,-3.25,1.98,11.14
2025-05-14T12:49:00.542Z,-2.82,3.4,9.02
2025-05-14T12:49:00.573Z,-2.28,2.22,9.4
2025-05-14T12:49:00.606Z,-2.39,2.16,8.97
2025-05-14T12:49:00.640Z,-2.42,1.95,9.26
2025-05-14T12:49:00.673Z,-2.34,1.18,9.35
2025-05-14T12:49:00.706Z,-2.41,1.13,9.35
2025-05-14T12:49:00.740Z,-2.25,1.1,9.21
2025-05-14T12:49:00.774Z,-2.27,1.39,9.12
2025-05-14T12:49:00.806Z,-2.31,1.2,9.16
2025-05-14T12:49:00.839Z,-2.34,1.24,9.19
2025-05-14T12:49:00.874Z,-2.46,1.07,9.25
2025-05-14T12:49:00.907Z,-2.42,0.82,9.15
2025-05-14T12:49:00.940Z,-2.4,1.13,9.16
2025-05-14T12:49:00.972Z,-2.36,1.22,9.26
2025-05-14T12:49:01.007Z,-2,1.01,9.21
2025-05-14T12:49:01.038Z,-2.65,1.14,9.49
2025-05-14T12:49:01.071Z,-1.81,1.26,9.4
2025-05-14T12:49:01.104Z,-2.35,1.54,9.04
2025-05-14T12:49:01.138Z,-3.24,2.3,9.67
2025-05-14T12:49:01.174Z,-6.01,2.35,9.08
2025-05-14T12:49:01.206Z,-9.5,3.47,12.34
2025-05-14T12:49:01.239Z,-7.99,5.58,11.39
2025-05-14T12:49:01.274Z,0.91,2.99,15.63
2025-05-14T12:49:01.305Z,-0.14,10.77,15.49
2025-05-14T12:49:01.340Z,1.45,6.87,11.9
2025-05-14T12:49:01.374Z,-0.5,6.84,10.19
2025-05-14T12:49:01.406Z,-2.07,5.98,10.09
2025-05-14T12:49:01.437Z,-3.92,7.1,8.67
2025-05-14T12:49:01.471Z,-5.22,8.82,9.09
2025-05-14T12:49:01.504Z,-6.45,9.62,7.99
2025-05-14T12:49:01.539Z,-7.39,9.66,6.51
2025-05-14T12:49:01.572Z,-8.52,10.26,8.38
2025-05-14T12:49:01.606Z,-8.5,10.34,7.12
2025-05-14T12:49:01.638Z,-8.59,9.63,6.21
2025-05-14T12:49:01.673Z,-8.12,9.64,5.57
2025-05-14T12:49:01.706Z,-9.43,9.42,7.21
2025-05-14T12:49:01.740Z,-9.23,6.69,5.07
2025-05-14T12:49:01.774Z,-10.52,4.14,5.86
2025-05-14T12:49:01.806Z,-10.86,3.63,4.01
2025-05-14T12:49:01.841Z,-10.49,3.1,2.81
2025-05-14T12:49:01.872Z,-5.71,2.51,-5.26
2025-05-14T12:49:01.907Z,3.81,-10.72,11.79
2025-05-14T12:49:01.939Z,-9.94,18.32,13.36
2025-05-14T12:49:01.973Z,-3.41,-3.18,14.45
2025-05-14T12:49:02.006Z,-3.64,4.85,9.39
2025-05-14T12:49:02.037Z,-2.18,2.96,9.08
2025-05-14T12:49:02.070Z,-2.23,2.75,9.01
2025-05-14T12:49:02.104Z,-2.42,1.99,9.24
2025-05-14T12:49:02.137Z,-2.18,1.96,9
2025-05-14T12:49:02.171Z,-2.27,2.08,9.05
2025-05-14T12:49:02.204Z,-2.27,2.07,9.06
2025-05-14T12:49:02.238Z,-2.25,2.12,8.86
2025-05-14T12:49:02.271Z,-2.52,1.75,9.28
2025-05-14T12:49:02.303Z,-2.46,1.93,9.11
2025-05-14T12:49:02.338Z,-2.28,2.34,8.68
2025-05-14T12:49:02.370Z,-2.39,2.1,8.95
2025-05-14T12:49:02.404Z,-2.39,1.77,9.28
2025-05-14T12:49:02.438Z,-2.41,1.81,9.23
2025-05-14T12:49:02.471Z,-2.53,1.69,9.34
2025-05-14T12:49:02.503Z,-2.24,1.94,8.78
2025-05-14T12:49:02.536Z,-2.28,1.79,8.97
2025-05-14T12:49:02.570Z,-2.3,1.58,9.11
2025-05-14T12:49:02.601Z,-2.23,1.43,9.36
2025-05-14T12:49:02.635Z,-2.12,1.49,9.05
2025-05-14T12:49:02.667Z,-2.24,0.72,9.68
2025-05-14T12:49:02.702Z,-2.47,0.62,10.04
2025-05-14T12:49:02.734Z,-0.04,1.75,9.49
2025-05-14T12:49:02.768Z,-1.3,2.58,9.11
2025-05-14T12:49:02.801Z,-4.34,3.6,9.97
2025-05-14T12:49:02.834Z,-10.82,5.57,14.02
2025-05-14T12:49:02.867Z,-4.93,7.32,6.73
2025-05-14T12:49:02.902Z,-1.97,9.04,10.53
2025-05-14T12:49:02.934Z,0.12,7.25,9.1
2025-05-14T12:49:02.966Z,0.01,4.69,9.9
2025-05-14T12:49:02.999Z,-0.1,4.11,9.8
2025-05-14T12:49:03.032Z,-2.92,10.54,6.85
2025-05-14T12:49:03.066Z,-3.68,11.62,5.4
2025-05-14T12:49:03.100Z,-4.7,12.53,5.44
2025-05-14T12:49:03.132Z,-8.11,13.79,6.2
2025-05-14T12:49:03.167Z,-9.65,12.99,7.89
2025-05-14T12:49:03.199Z,-10.35,10.59,8.75
2025-05-14T12:49:03.235Z,-10.61,8.5,8.54
2025-05-14T12:49:03.267Z,-11.79,7.57,7.26
2025-05-14T12:49:03.299Z,-12.96,6.6,8.57
2025-05-14T12:49:03.334Z,-13.58,3.76,3.37
2025-05-14T12:49:03.366Z,-15.5,4.57,-1.55
2025-05-14T12:49:03.400Z,-15.88,2.35,0.21
2025-05-14T12:49:03.434Z,0.22,2.46,10.2
2025-05-14T12:49:03.465Z,3.93,-10.45,12.55
2025-05-14T12:49:03.499Z,-5.65,-5.09,14.87
2025-05-14T12:49:03.531Z,-4.34,1.32,15.57
2025-05-14T12:49:03.566Z,-3.6,3.59,11.05
2025-05-14T12:49:03.597Z,-2.62,2.39,9.56
2025-05-14T12:49:03.630Z,-2.39,2.44,8.92
2025-05-14T12:49:03.664Z,-2.55,1.59,9.46
2025-05-14T12:49:03.697Z,-2.55,1.46,9.45
2025-05-14T12:49:03.731Z,-2.37,1.55,9
2025-05-14T12:49:03.764Z,-2.42,1.47,9.44
2025-05-14T12:49:03.797Z,-2.32,1.43,9.35
2025-05-14T12:49:03.830Z,-2.24,1.6,9.05
2025-05-14T12:49:03.863Z,-2.33,1.8,9.03
2025-05-14T12:49:03.898Z,-2.15,1.68,9.04
2025-05-14T12:49:03.932Z,-2.36,1.67,9.06
2025-05-14T12:49:03.963Z,-2.26,1.71,9.14
2025-05-14T12:49:03.998Z,-2.39,1.52,9.19
2025-05-14T12:49:04.029Z,-2.23,1.75,9
2025-05-14T12:49:04.063Z,-2.25,1.23,9.15
2025-05-14T12:49:04.096Z,-2.19,1.47,9.33
2025-05-14T12:49:04.129Z,-2.26,1.54,9.4
2025-05-14T12:49:04.165Z,-2.48,1.12,9.59
2025-05-14T12:49:04.195Z,-1.82,1.6,9.64
2025-05-14T12:49:04.231Z,-2.32,0.92,10.1
2025-05-14T12:49:04.263Z,-3.11,2.3,9.76
2025-05-14T12:49:04.297Z,-5.98,2.25,10.69
2025-05-14T12:49:04.330Z,-11.57,5.23,13.53
2025-05-14T12:49:04.363Z,-9.97,7.03,12.67
2025-05-14T12:49:04.396Z,-2.86,7.99,5.75
2025-05-14T12:49:04.431Z,-3.6,11.21,16.89
2025-05-14T12:49:04.462Z,0.74,4.36,8.99
2025-05-14T12:49:04.495Z,-0.14,6.81,7.65
2025-05-14T12:49:04.529Z,-2.55,7.3,7.3
2025-05-14T12:49:04.562Z,-2.65,5.37,5.7
2025-05-14T12:49:04.596Z,-4.82,5.02,9.11
2025-05-14T12:49:04.629Z,-5.68,6.69,8.3
2025-05-14T12:49:04.662Z,-7.5,7.06,11.66
2025-05-14T12:49:04.695Z,-9.77,9.15,13.36
2025-05-14T12:49:04.729Z,-12.21,5.58,13.31
2025-05-14T12:49:04.763Z,-13.33,0.5,11.57
2025-05-14T12:49:04.796Z,-16.21,0.22,9.24
2025-05-14T12:49:04.830Z,-16.28,-3.61,2.84
2025-05-14T12:49:04.861Z,-16.04,-0.5,-2.33
2025-05-14T12:49:04.896Z,2.38,19.61,9.73
2025-05-14T12:49:04.927Z,-0.05,-6,8.94
2025-05-14T12:49:04.963Z,-7.98,-3.63,19.61
2025-05-14T12:49:04.996Z,-5.55,7.6,12.56
2025-05-14T12:49:05.029Z,-5.93,0.7,15.31
2025-05-14T12:49:05.062Z,-2.54,2.84,10.24
2025-05-14T12:49:05.093Z,-2.51,2.2,9.42
2025-05-14T12:49:05.126Z,-2.52,1.88,9.51
2025-05-14T12:49:05.159Z,-2.44,1.55,9.73
2025-05-14T12:49:05.192Z,-2.27,1.81,9.18
2025-05-14T12:49:05.226Z,-2.23,1.74,9.19
2025-05-14T12:49:05.259Z,-2.22,1.56,9.11
2025-05-14T12:49:05.293Z,-2.06,1.53,8.96
2025-05-14T12:49:05.326Z,-2.24,1.53,8.99
2025-05-14T12:49:05.359Z,-2.35,1.36,9.21
2025-05-14T12:49:05.394Z,-2.25,1.17,9.38
2025-05-14T12:49:05.428Z,-2.46,0.9,9.28
2025-05-14T12:49:05.460Z,-2.22,1.16,9.36
2025-05-14T12:49:05.494Z,-2.35,0.98,9.46
2025-05-14T12:49:05.527Z,-2.26,1.42,9.43
2025-05-14T12:49:05.561Z,-2.28,1.37,9.41
2025-05-14T12:49:05.592Z,-0.04,0.87,9.13
2025-05-14T12:49:05.628Z,-1.89,0.84,10.45
2025-05-14T12:49:05.660Z,-2.53,2.54,10.33
2025-05-14T12:49:05.694Z,-10.71,3.28,14.23
2025-05-14T12:49:05.724Z,-9.68,6.63,15.48
2025-05-14T12:49:05.758Z,5.32,0.24,15.9
2025-05-14T12:49:05.792Z,3.57,10.12,8.23
2025-05-14T12:49:05.825Z,1.54,6.56,8.04
2025-05-14T12:49:05.859Z,1.22,0.43,10.08
2025-05-14T12:49:05.893Z,-0.21,-2.49,12.01
2025-05-14T12:49:05.926Z,-1.19,-1.99,11.59
2025-05-14T12:49:05.960Z,-3.37,0.67,10.66
2025-05-14T12:49:05.993Z,-3.58,2.2,10.07
2025-05-14T12:49:06.025Z,-5.59,2.98,12.84
2025-05-14T12:49:06.060Z,-7.5,-0.45,16.12
2025-05-14T12:49:06.091Z,-9.9,1.41,16.25
2025-05-14T12:49:06.125Z,-11.07,1.85,13.44
2025-05-14T12:49:06.158Z,-13.76,0.77,6.26
2025-05-14T12:49:06.191Z,-19.61,-9.75,-1.63
2025-05-14T12:49:06.225Z,-15.39,-4.07,-2.97
2025-05-14T12:49:06.259Z,-2.09,7.6,12.05
2025-05-14T12:49:06.293Z,-0.12,5.76,1.12
2025-05-14T12:49:06.325Z,-6.71,-7,19.29
2025-05-14T12:49:06.359Z,-3.78,3.4,11.34
2025-05-14T12:49:06.393Z,-4.15,1.65,11.5
2025-05-14T12:49:06.425Z,-2.27,2.27,9.86
2025-05-14T12:49:06.459Z,-2.17,2.66,9.33
2025-05-14T12:49:06.492Z,-2.46,2.21,9.55
2025-05-14T12:49:06.525Z,-2.26,2.71,9.05
2025-05-14T12:49:06.558Z,-2.22,2.87,8.72
2025-05-14T12:49:06.590Z,-2.3,2.36,8.95
2025-05-14T12:49:06.625Z,-2.42,2.46,8.85
2025-05-14T12:49:06.657Z,-2.42,2.53,8.79
2025-05-14T12:49:06.692Z,-2.33,2.47,8.56
2025-05-14T12:49:06.723Z,-2.46,2.34,9
2025-05-14T12:49:06.757Z,-2.49,2.02,9.16
2025-05-14T12:49:06.789Z,-2.72,1.86,9.23
2025-05-14T12:49:06.824Z,-2.57,1.74,9.11
2025-05-14T12:49:06.857Z,-2.55,1.93,9.12
2025-05-14T12:49:06.892Z,-2.49,1.95,8.91
2025-05-14T12:49:06.923Z,-2.68,1.42,9.27
2025-05-14T12:49:06.958Z,-2.75,1.67,9.21
2025-05-14T12:49:06.991Z,-1.4,2.64,9.09
2025-05-14T12:49:07.024Z,-2.54,0.7,9.96
2025-05-14T12:49:07.058Z,-3.35,0.48,9.99
2025-05-14T12:49:07.090Z,-5.6,2.58,9.93
2025-05-14T12:49:07.124Z,-9.51,4.74,13.93
2025-05-14T12:49:07.156Z,-7.06,6.06,12.68
2025-05-14T12:49:07.191Z,2.66,7.17,19.54
2025-05-14T12:49:07.225Z,4.86,3.49,19.61
2025-05-14T12:49:07.256Z,2.32,9.35,10.74
2025-05-14T12:49:07.291Z,-0.02,7.02,10.24
2025-05-14T12:49:07.321Z,-1.26,8.24,8.07
2025-05-14T12:49:07.356Z,-3.56,9.74,9.07
2025-05-14T12:49:07.389Z,-6.23,12.99,10.18
2025-05-14T12:49:07.423Z,-8.2,13.72,7.46
2025-05-14T12:49:07.457Z,-10.67,7.52,9.24
2025-05-14T12:49:07.489Z,-10.68,7.73,10.88
2025-05-14T12:49:07.524Z,-10.11,6.07,9.46
2025-05-14T12:49:07.558Z,-11.14,5.93,7.92
2025-05-14T12:49:07.590Z,-11.2,4.67,4.08
2025-05-14T12:49:07.624Z,-12.96,5.69,3.84
2025-05-14T12:49:07.657Z,-12.02,1.78,2.89
2025-05-14T12:49:07.691Z,16.17,-3.55,-1.83
2025-05-14T12:49:07.723Z,-1.23,11.06,13.63
2025-05-14T12:49:07.758Z,-8.35,-0.34,19.61
2025-05-14T12:49:07.791Z,-4.45,2.24,13.34
2025-05-14T12:49:07.825Z,-2.89,0.29,10.87
2025-05-14T12:49:07.858Z,-3.87,3.74,10.06
2025-05-14T12:49:07.888Z,-2.22,4.65,7.92
2025-05-14T12:49:07.922Z,-2.62,1.78,11.04
2025-05-14T12:49:07.956Z,-2.94,1.29,10
2025-05-14T12:49:07.989Z,-2.51,1.98,9.32
2025-05-14T12:49:08.024Z,-2.58,2.23,9.04
2025-05-14T12:49:08.057Z,-2.58,1.53,9.11
2025-05-14T12:49:08.091Z,-2.51,1.72,9.09
2025-05-14T12:49:08.124Z,-2.66,1.79,9.07
2025-05-14T12:49:08.156Z,-2.64,1.83,9.05
2025-05-14T12:49:08.189Z,-2.75,1.47,9.18
2025-05-14T12:49:08.223Z,-2.25,1.29,9.16
2025-05-14T12:49:08.256Z,-2.36,1.15,9.26
2025-05-14T12:49:08.289Z,-2.25,1.24,9.24
2025-05-14T12:49:08.323Z,-2.02,1.36,9.36
2025-05-14T12:49:08.357Z,-2.49,1.34,9.48
2025-05-14T12:49:08.389Z,-2.49,-0.8,10.26
2025-05-14T12:49:08.423Z,-2.24,1.08,9.55
2025-05-14T12:49:08.455Z,-2.15,1.83,8.9
2025-05-14T12:49:08.488Z,-5.02,3.17,10.15
2025-05-14T12:49:08.522Z,-9.6,3.08,12.28
2025-05-14T12:49:08.554Z,-11.97,5.88,13.92
2025-05-14T12:49:08.588Z,-7.86,6.84,12.25
2025-05-14T12:49:08.620Z,-5.48,10.38,19.61
2025-05-14T12:49:08.654Z,0.06,5.81,13.34
2025-05-14T12:49:08.691Z,-0.09,4.96,10.46
2025-05-14T12:49:08.722Z,-2.42,6.03,9.75
2025-05-14T12:49:08.756Z,-2.27,5.06,6.33
2025-05-14T12:49:08.790Z,-2.49,4.85,6.14
